read_2_no00	drug_name	read_2_2	status
dnpw.	PREGABALIN caps 150mg	dn	y
dnpw.	Pregabalin capsules 150mg	dn	y
dnpx.	Alzain 75mg capsules (Dr Reddy's Laboratories (UK) Ltd)	dn	y
dnpx.	Pregabalin  Capsules  75 mg	dn	y
dnpx.	Pregabalin 75mg capsules	dn	y
dnpx.	PREGABALIN caps 75mg	dn	y
dnpx.	pregabalin capsules 75mg	dn	y
dnpx.	Pregabalin Capsules 75mg	dn	y
dnpy.	Alzain 50mg capsules (Dr Reddy's Laboratories (UK) Ltd)	dn	y
dnpy.	Pregabalin 50mg capsules	dn	y
dnpy.	PREGABALIN caps 50mg	dn	y
dnpy.	Pregabalin Capsules 50 mg	dn	y
dnpz.	Alzain 25mg capsules (Dr Reddy's Laboratories (UK) Ltd)	dn	y
dnpz.	Pregabalin  Capsules  25 mg	dn	y
dnpz.	Pregabalin 25mg capsules	dn	y
dnpz.	PREGABALIN caps 25mg	dn	y
dnpz.	Pregabalin Capsules 25mg	dn	y
dnq1.	Zonisamide 25mg capsules	dn	n
dnq1.	ZONISAMIDE caps 25mg	dn	n
dnq1.	Zonisamide capsules 25mg	dn	n
dnq2.	Zonisamide 50mg capsules	dn	n
dnq2.	ZONISAMIDE caps 50mg	dn	n
dnq3.	Zonisamide 100mg capsules	dn	n
dnq3.	ZONISAMIDE caps 100mg	dn	n
dnq5.	ZONEGRAN caps 50mg	dn	n
dnq6.	Zonegran 100mg capsules (Eisai Ltd)	dn	n
dnt9.	Lacosamide 50mg tablets	dn	n
dnt9.	LACOSAMIDE tabs 50mg	dn	n
dntA.	Lacosamide 100mg tablets	dn	n
dntA.	LACOSAMIDE tabs 100mg	dn	n
dntB.	Lacosamide 150mg tablets	dn	n
dntB.	LACOSAMIDE tabs 150mg	dn	n
dntC.	Lacosamide 200mg tablets	dn	n
dnu2.	Eslicarbazepine 800mg tablets	dn	n
dnwy.	Perampanel 4mg tablets	dn	n
dnwz.	Perampanel 2mg tablets	dn	n
dnxA.	Brivaracetam 50mg tablets	dn	n
do18.	DIAZEPAM rectal tubes 5mg	do	n
do1w.	DIAZEPAM INJ 5mg	do	n
do1y.	Diazepam 10mg/2.5ml rectal solution tube	do	n
dw11.	Methylphenidate 10mg tablets	dw	n
dw11.	METHYLPHENIDATE tabs 10mg	dw	n
dw1L.	Medikinet 20mg tablets (Flynn Pharma Ltd)	dw	n
dw1y.	METHYLPHENIDATE tabs 5mg	dw	n
dw1z.	Methylphenidate 20mg tablets	dw	n
dw2w.	Atomoxetine 40mg capsules	dw	n
dx11.	Riluzole 50mg tablets	dx	n
dx14.	Riluzole 25mg/5ml oral suspension sugar free	dx	n
j111.	Aspirin 300mg tablets	j1	y
j111.	ASPIRIN TAB 300	j1	y
j111.	ASPIRIN TAB 300mg	j1	y
j111.	Aspirin tablets 300mg	j1	y
j111.	ASPIRIN tabs 300mg	j1	y
j111.	ASPIRIN TABS 300MG	j1	y
j112.	ASPIRIN 300mg disp tablets	j1	y
j112.	Aspirin 300mg dispersible tablets	j1	y
j112.	ASPIRIN disp tab 300mg	j1	y
j112.	ASPIRIN DISP TAB 300MG	j1	y
j112.	ASPIRIN DISPERSIBLE TAB 300	j1	y
j112.	ASPIRIN DISPERSIBLE TAB 300mg	j1	y
j112.	Aspirin dispersible tablet 300mg	j1	y
j112.	Aspirin Dispersible Tablets 300 mg	j1	y
j112.	ASPIRIN SOLUBLE TAB 300	j1	y
j112.	ASPIRIN SOLUBLE TAB 300mg	j1	y
j121.	BENORAL TAB 750	j1	n
j124.	BENORAL SUS 2gm/5ml	j1	n
j124.	BENORAL SUS 40%	j1	n
j211.	Rheumox 300mg capsules (Mercury Pharma Group Ltd)	j2	y
j211.	RHEUMOX CAP 300	j2	y
j211.	RHEUMOX CAPS 300MG	j2	y
j212.	RHEUMOX 600 tabs	j2	y
j212.	RHEUMOX 600 TABS	j2	y
j212.	Rheumox 600mg tablets (Mercury Pharma Group Ltd)	j2	y
j212.	RHEUMOX TAB 600	j2	y
j212.	RHEUMOX TAB 600mg	j2	y
j21y.	Azapropazone 300mg capsules	j2	y
j21y.	AZAPROPAZONE CAP 300	j2	y
j21y.	AZAPROPAZONE caps 300mg	j2	y
j21z.	Azapropazone 600mg tablets	j2	y
j21z.	AZAPROPAZONE TAB 600	j2	y
j21z.	AZAPROPAZONE TAB 600mg	j2	y
j21z.	AZAPROPAZONE tabs 600mg	j2	y
j21z.	AZAPROPAZONE TABS 600MG	j2	y
j221.	Voltarol  Tablets  25 mg	j2	y
j221.	Voltarol 25mg gastro-resistant tablets (Novartis Pharmace...	j2	y
j221.	Voltarol 25mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd)	j2	y
j221.	VOLTAROL 25mg tabs	j2	y
j221.	VOLTAROL TABLETS 25 MG	j2	y
j221.	Voltarol Tablets 25 mg	j2	y
j221.	VOLTAROL tabs 25mg	j2	y
j221.	VOLTAROL TABS 25MG	j2	y
j222.	Voltarol  Tablets  50 mg	j2	y
j222.	VOLTAROL 50MG	j2	y
j222.	Voltarol 50mg gastro-resistant tablets (Novartis Pharmace...	j2	y
j222.	Voltarol 50mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd)	j2	y
j222.	VOLTAROL 50mg tablets	j2	y
j222.	VOLTAROL 50mg tabs	j2	y
j222.	VOLTAROL TAB E/C 50MG	j2	y
j222.	VOLTAROL TABLETS 50 MG	j2	y
j222.	VOLTAROL tablets 50mg	j2	y
j222.	VOLTAROL tabs 50 MG	j2	y
j222.	VOLTAROL tabs 50mg	j2	y
j222.	VOLTAROL TABS 50MG	j2	y
j223.	Voltarol  Injection  25mg/ml, 3 ml ampoule	j2	y
j223.	Voltarol 75mg/3ml solution for injection ampoules (Novart...	j2	y
j223.	VOLTAROL inj 25mg/ml	j2	y
j223.	VOLTAROL inj 75mg/3ml	j2	y
j224.	Voltarol 100mg suppositories (Novartis Pharmaceuticals UK Ltd)	j2	y
j224.	Voltarol 100mg suppositories (Novartis Pharmaceuticals UK...	j2	y
j224.	VOLTAROL supp 100mg	j2	y
j224.	Voltarol Suppositories 100 mg	j2	y
j226.	VOLTAROL RETARD 100mg  s/r	j2	y
j226.	VOLTAROL RETARD 100mg  tabs s/r	j2	y
j226.	Voltarol Retard 100mg tablets (Novartis Pharmaceuticals U...	j2	y
j226.	Voltarol Retard 100mg tablets (Novartis Pharmaceuticals UK L	j2	y
j226.	Voltarol Retard 100mg tablets (Novartis Pharmaceuticals UK Ltd)	j2	y
j226.	VOLTAROL RETARD 100mg tabs s/r	j2	y
j226.	VOLTAROL RETARD TAB 100	j2	y
j226.	VOLTAROL RETARD TAB 100mg	j2	y
j226.	VOLTAROL RETARD TABLETS 100 MG	j2	y
j226.	VOLTAROL RETARD tablets 100mg	j2	y
j226.	VOLTAROL RETARD tabs 100 MG	j2	y
j226.	VOLTAROL RETARD tabs 100mg	j2	y
j226.	VOLTAROL RETARD TABS 100MG	j2	y
j229.	DICLOFENAC 75mg/3mL injection	j2	y
j229.	Diclofenac 75mg/3ml solution for injection ampoules	j2	y
j229.	DICLOFENAC inj 25mg/ml	j2	y
j229.	DICLOFENAC SODIUM inj 25mg/ml	j2	y
j22a.	Diclofenac 100mg suppositories	j2	y
j22a.	DICLOFENAC 100mg supps	j2	y
j22a.	DICLOFENAC SODIUM SUP 100	j2	y
j22a.	DICLOFENAC SODIUM SUP 100mg	j2	y
j22a.	DICLOFENAC SODIUM supp 100mg	j2	y
j22a.	Diclofenac Sodium Suppositories 100 mg	j2	y
j22a.	diclofenac sodium suppository 100mg	j2	y
j22a.	DICLOFENAC supp 100mg	j2	y
j22a.	DICLOFENAC SUPP 100MG	j2	y
j22a.	DICLOFENAC suppositories 100 mg	j2	y
j22a.	DICLOFENAC suppository 100mg	j2	y
j22a.	Diclofenac suppository 100mg	j2	y
j22a.	diclofenac suppository 100mg	j2	y
j22A.	FLAMRASE S/R TAB 100	j2	y
j22b.	Diclofenac 12.5mg suppositories	j2	y
j22b.	DICLOFENAC SODIUM supp 12.5mg	j2	y
j22B.	Motifene 75mg modified-release capsules (Daiichi Sankyo U...	j2	y
j22B.	Motifene 75mg modified-release capsules (Daiichi Sankyo UK Ltd)	j2	y
j22B.	MOTIFENE CAP 75	j2	y
j22B.	MOTIFENE dual release caps 75mg	j2	y
j22B.	MOTIFENE DUAL RELEASE CAPS 75MG	j2	y
j22B.	Motifene E/C, M/R Capsules 75 mg	j2	y
j22C.	_CONVERTED DRUG	j2	n
j22C.	DICLOFENAC	j2	y
j22c.	DICLOFENAC 100mg m/r tablets	j2	y
j22c.	DICLOFENAC 100mg tabs s/r	j2	y
j22C.	DICLOFENAC 75MG M/R CAPS	j2	y
j22C.	DICLOFENAC CAPS M/R 75MG	j2	y
j22C.	Diclofenac modified release capsule 75mg	j2	y
j22C.	DICLOFENAC modified release capsule 75mg	j2	y
j22c.	DICLOFENAC MODIFIED RELEASE TABLET 100 MG	j2	y
j22c.	DICLOFENAC modified release tablet 100mg	j2	y
j22c.	Diclofenac modified release tablet 100mg	j2	y
j22C.	Diclofenac modified release tablet 75mg	j2	y
j22C.	DICLOFENAC MR 75MG	j2	y
j22C.	DICLOFENAC mr cap 75mg	j2	y
j22C.	DICLOFENAC MR CAP 75MG	j2	y
j22c.	DICLOFENAC MR TAB 100	j2	y
j22c.	DICLOFENAC mr tab 100 MG	j2	y
j22c.	DICLOFENAC mr tab 100mg	j2	y
j22c.	DICLOFENAC MR TAB 100MG	j2	y
j22c.	DICLOFENAC MR TAB 100mg	j2	y
j22c.	Diclofenac Retard  Tablets  100 mg	j2	y
j22c.	Diclofenac Retard Tablets 100 mg	j2	y
j22C.	DICLOFENAC SOD CAP 75	j2	y
j22C.	DICLOFENAC SOD SR TABS 75MG	j2	y
j22c.	DICLOFENAC SOD TAB 100MG	j2	y
j22C.	DICLOFENAC SOD TAB 75MG M/R	j2	y
j22C.	Diclofenac Sodium  M/R Capsules  75 mg	j2	y
j22c.	Diclofenac Sodium  M/R Tablets  100 mg	j2	y
j22c.	Diclofenac sodium 100mg modified-release tablets	j2	y
j22C.	DICLOFENAC SODIUM 75mg m/r cap	j2	y
j22C.	DICLOFENAC SODIUM 75mg m/r capsules	j2	y
j22C.	Diclofenac sodium 75mg modified-release capsules	j2	y
j22C.	Diclofenac sodium 75mg modified-release capsules 56 capsule	j2	y
j22C.	Diclofenac Sodium E/C, M/R Capsules 75 mg	j2	y
j22C.	Diclofenac Sodium E/C, M/R capsules 75mg	j2	y
j22C.	Diclofenac Sodium M/R Capsules 75 mg	j2	y
j22C.	Diclofenac Sodium M/R capsules 75mg	j2	y
j22c.	Diclofenac Sodium M/R Tablets 100 mg	j2	y
j22C.	DICLOFENAC SODIUM modified release capsule 75mg	j2	y
j22C.	diclofenac sodium modified release capsule 75mg	j2	y
j22C.	Diclofenac sodium modified release capsule 75mg	j2	y
j22C.	DICLOFENAC SODIUM mr cap 75mg	j2	y
j22c.	DICLOFENAC SODIUM mr tab 100mg	j2	y
j22c.	DICLOFENAC SODIUM S/R TAB 100mg	j2	y
j22C.	DICLOFENAC SODIUM SR CAP 75	j2	y
j22C.	DICLOFENAC SODIUM SR CAP 75mg	j2	y
j22C.	Diclofenac SR 75mg	j2	y
j22C.	DICLOFENAC SR capsules 75mg	j2	y
j22C.	Diclofenac Tablets S/R 75 mg	j2	y
j22c.	DICLOFENAC tabs 100 MG	j2	y
j22c.	DICLOFENAC TABS RETARD 100MG	j2	y
j22c.	DICLOFENAC tabs s/r 100mg	j2	y
j22c.	DICLOFENAC TABS S/R 100MG	j2	y
j22C.	DICLOFENAC TABS S/R 75 MG	j2	y
j22c.	Voltarol retard Tablets s/r 100 mg	j2	y
j22d.	DICLOFENAC 25mg tabs e/c	j2	y
j22d.	DICLOFENAC 50mg e/c tablets	j2	y
j22d.	DICLOFENAC EC 25mg	j2	y
j22d.	DICLOFENAC EC TAB 25MG	j2	y
j22d.	DICLOFENAC ec tab 25mg	j2	y
j22d.	DICLOFENAC EC TABLETS 25 MG	j2	y
j22d.	DICLOFENAC EC tablets 25mg	j2	y
j22d.	DICLOFENAC EC tabs 25 MG	j2	y
j22d.	DICLOFENAC EC tabs 25mg	j2	y
j22d.	DICLOFENAC ec tabs 25mg	j2	y
j22d.	DICLOFENAC enteric coated tablets 25mg	j2	y
j22d.	Diclofenac Sodium  E/C Tablets  25 mg	j2	y
j22d.	Diclofenac sodium 25mg gastro-resistant tablets	j2	y
j22d.	Diclofenac Sodium E/C Tablets 25 mg	j2	y
j22d.	DICLOFENAC SODIUM ec tab 25mg	j2	y
j22d.	DICLOFENAC SODIUM ec tabs 25mg	j2	y
j22d.	DICLOFENAC SODIUM enteric coated tablets 25mg	j2	y
j22d.	diclofenac sodium enteric coated tablets 25mg	j2	y
j22d.	Diclofenac sodium enteric coated tablets 25mg	j2	y
j22e.	DICLOFENAC	j2	y
j22e.	Diclofenac [BERK] tablets 50mg	j2	y
j22e.	DICLOFENAC 50mg e/c tablets	j2	y
j22e.	DICLOFENAC 50mg tabs e/c	j2	y
j22e.	DICLOFENAC EC 50MG	j2	y
j22e.	DICLOFENAC ec tab 50mg	j2	y
j22e.	DICLOFENAC EC TAB 50MG	j2	y
j22e.	DICLOFENAC EC TABLETS 50 MG	j2	y
j22e.	DICLOFENAC EC tablets 50mg	j2	y
j22e.	diclofenac ec tablets 50mg	j2	y
j22e.	Diclofenac ec tablets 50mg	j2	y
j22e.	DICLOFENAC EC tabs 50 MG	j2	y
j22e.	DICLOFENAC EC tabs 50mg	j2	y
j22e.	DICLOFENAC ec tabs 50mg	j2	y
j22e.	DICLOFENAC enteric coated 50mg	j2	y
j22e.	DICLOFENAC enteric coated tablets 50mg	j2	y
j22e.	Diclofenac enteric coated tablets 50mg	j2	y
j22e.	DICLOFENAC ENTERIC COATED TABLETS 50MG	j2	y
j22e.	DICLOFENAC SOD TAB E/C 50MG	j2	y
j22e.	Diclofenac Sodium  E/C Tablets  50 mg	j2	y
j22e.	Diclofenac Sodium  E/c tablets  50 mg	j2	y
j22e.	Diclofenac Sodium  Tablets  50 mg	j2	y
j22e.	Diclofenac sodium 50 mg enteric coated tablets	j2	y
j22e.	Diclofenac sodium 50mg gastro-resistant tablets	j2	y
j22e.	Diclofenac Sodium E/C Tablets 50 mg	j2	y
j22e.	Diclofenac Sodium E/c tablets 50mg	j2	y
j22e.	Diclofenac Sodium E/C Tablets 50mg	j2	y
j22e.	DICLOFENAC SODIUM ec tab 50mg	j2	y
j22e.	DICLOFENAC SODIUM ec tabs 50mg	j2	y
j22e.	DICLOFENAC SODIUM enteric coated tablets 50mg	j2	y
j22e.	diclofenac sodium enteric coated tablets 50mg	j2	y
j22e.	Diclofenac sodium enteric coated tablets 50mg	j2	y
j22e.	Diclofenac Sodium Enteric Coated Tablets 50mg	j2	y
j22e.	Diclofenac Sodium Tablets 50 mg	j2	y
j22e.	Diclofenac tablets 50mg	j2	y
j22e.	Diclofenac Tablets 50mg	j2	y
j22e.	DICLOFENAC TABS 50 MG	j2	y
j22e.	DICLOFENAC tabs 50 mg	j2	y
j22e.	Dicloflex 50mg gastro-resistant tablets (Almus Pharmaceut...	j2	y
j22e.	Dicloflex 50mg gastro-resistant tablets (Almus Pharmaceuticals Ltd)	j2	y
j22e.	Tabs Diclofenac 50mg	j2	y
j22E.	Voltarol 50mg suppositories (Novartis Pharmaceuticals UK Ltd)	j2	y
j22E.	VOLTAROL supp 50mg	j2	y
j22e.	VOLTAROL tablets 50mg	j2	y
j22e.	VOLTAROL TABS 50MG	j2	y
j22F.	Diclofenac 25mg suppositories	j2	y
j22F.	Diclofenac Sodium  Suppositories  25 mg	j2	y
j22F.	DICLOFENAC SODIUM SUP 25mg	j2	y
j22F.	DICLOFENAC SODIUM supp 25mg	j2	y
j22F.	DICLOFENAC supp 25mg	j2	y
j22G.	Diclofenac 50mg suppositories	j2	y
j22G.	DICLOFENAC SODIUM SUP 50	j2	y
j22G.	DICLOFENAC SODIUM SUP 50mg	j2	y
j22G.	DICLOFENAC SODIUM supp 50mg	j2	y
j22G.	Diclofenac Sodium Suppositories 50 mg	j2	y
j22G.	DICLOFENAC supp 50mg	j2	y
j22G.	Diclofenac suppository 50mg	j2	y
j22g.	VOLRAMAN TAB 50	j2	y
j22H.	Diclomax SR 75mg capsules (Galen Ltd)	j2	y
j22H.	DICLOMAX SR 75mg m/r capsules	j2	y
j22H.	Diclomax sr 75mg Modified-release capsule (Provalis Healthcare Ltd)	j2	y
j22H.	DICLOMAX SR CAP 75	j2	y
j22H.	DICLOMAX SR CAP 75mg	j2	y
j22H.	DICLOMAX SR cap 75mg	j2	y
j22H.	DICLOMAX SR CAP 75MG	j2	y
j22H.	DICLOMAX SR caps 75mg	j2	y
j22H.	Diclomax sr capsules 75mg	j2	y
j22h.	Voltarol  Dispersible Tablets  50 mg	j2	y
j22h.	Voltarol 50mg dispersible tablets (Novartis Pharmaceutica...	j2	y
j22h.	VOLTAROL 50mg tabs	j2	y
j22h.	VOLTAROL disp tabs 50mg	j2	y
j22h.	VOLTAROL DISPERSIBLE TAB 50	j2	y
j22h.	VOLTAROL DISPERSIBLE TAB 50mg	j2	y
j22i.	Diclofenac 50mg dispersible tablets sugar free	j2	y
j22i.	DICLOFENAC disp tab 50mg	j2	y
j22i.	DICLOFENAC disp tabs 50mg	j2	y
j22i.	DICLOFENAC disp TABS 50MG	j2	y
j22i.	DICLOFENAC DISPERSIB TAB 50	j2	y
j22i.	DICLOFENAC DISPERSIBLE 50mg	j2	y
j22i.	DICLOFENAC DISPERSIBLE TAB 50	j2	y
j22i.	DICLOFENAC DISPERSIBLE TAB 50mg	j2	y
j22i.	DICLOFENAC DISPERSIBLE TABLETS 50 MG	j2	y
j22i.	DICLOFENAC DISPERSIBLE tablets 50mg	j2	y
j22i.	Diclofenac dispersible tablets 50mg	j2	y
j22i.	DICLOFENAC DISPERSIBLE TABS 50MG	j2	y
j22i.	Diclofenac Sodium  Dispersible tablets  Sugar Free 50 mg	j2	y
j22i.	DICLOFENAC SODIUM disp tab 50mg	j2	y
j22i.	DICLOFENAC SODIUM dispersible tablet 50mg	j2	y
j22i.	diclofenac sodium dispersible tablet 50mg	j2	y
j22i.	Diclofenac Sodium Dispersible Tablets 50 mg	j2	y
j22i.	DICLOFENAC SODIUM DISPERSIBLE TABLETS 50MG	j2	y
j22i.	Diclofenac Sodium Dispersible Tablets Sugar Free 50 mg	j2	y
j22i.	DICLOFENAC tabs dispersible 50 mg	j2	y
j22i.	DICLOFENAC TABS DISPERSIBLE 50 MG	j2	y
j22I.	DICLOFLEX EC tab 25mg	j2	y
j22I.	DICLOFLEX ec tab 25mg	j2	y
j22J.	DICLOFENAC enteric coated tablets 50mg	j2	y
j22J.	Dicloflex 50mg gastro-resistant tablets (Dexcel-Pharma Ltd)	j2	y
j22J.	DICLOFLEX ec tab 50mg	j2	y
j22J.	DICLOFLEX EC tab 50mg	j2	y
j22J.	DICLOFLEX TAB 50mg	j2	y
j22j.	VALENAC TAB 25	j2	y
j22l.	DICLOZIP 25 TAB 25	j2	y
j22m.	DICLOZIP 50 TAB 50	j2	y
j22n.	Voltarol 75mg SR tablets (Novartis Pharmaceuticals UK Ltd)	j2	y
j22n.	VOLTAROL SR 75MG	j2	y
j22n.	VOLTAROL SR 75mg m/r tablets	j2	y
j22n.	Voltarol Sr M/R Tablets 75 mg	j2	y
j22n.	Voltarol Sr M/R tablets 75mg	j2	y
j22n.	VOLTAROL SR TAB 75MG	j2	y
j22n.	VOLTAROL SR tab 75mg	j2	y
j22n.	VOLTAROL SR TABLETS 75 MG	j2	y
j22n.	VOLTAROL SR tablets 75mg	j2	y
j22n.	VOLTAROL SR TABLETS 75MG	j2	y
j22n.	VOLTAROL SR tabs 75 MG	j2	y
j22n.	VOLTAROL SR tabs 75mg	j2	y
j22o.	Arthrotec 50  Tablets	j2	y
j22o.	Arthrotec 50 gastro-resistant tablets (Pfizer Ltd)	j2	y
j22o.	ARTHROTEC 50 TAB	j2	y
j22o.	Arthrotec 50 Tablets	j2	y
j22o.	ARTHROTEC 50 tablets	j2	y
j22o.	ARTHROTEC 50 TABLETS	j2	y
j22o.	ARTHROTEC 50 tablets 50mg+200mcg	j2	y
j22o.	Arthrotec 50 tablets 50mg+200mcg	j2	y
j22o.	ARTHROTEC 50 tabs 50mg+200mcg	j2	y
j22o.	ARTHROTEC 50 TABS 50MG+200MCG	j2	y
j22o.	ARTHROTEC tablets	j2	y
j22o.	ARTHROTEC TABLETS	j2	y
j22o.	ARTHROTEC tabs	j2	y
j22o.	ARTHROTEC TABS	j2	y
j22o.	ARTHROTEC TABS 50MG+200MCG	j2	y
j22o.	ARTHROTEC-DICLOFENAC 50MG/MISOPRO 200MCG TAB	j2	y
j22o.	ARTHROTEC-DICLOFENAC TAB	j2	y
j22O.	RHUMALGAN CR 75 TAB 75	j2	y
j22p.	ARTHROTEC 50 tablets 50mg+200mcg	j2	y
j22p.	Arthrotec 50 tablets 50mg+200mcg	j2	y
j22p.	ARTHROTEC 50 tabs 50mg+200mcg	j2	y
j22p.	ARTHROTEC tablets 50mg+200mcg	j2	y
j22p.	ARTHROTEC tabs 50 mg	j2	y
j22p.	ARTHROTEC TABS 50 MG	j2	y
j22p.	ARTHROTEC TABS 50MG+200MCG	j2	y
j22p.	DICLOFENAC & MISOPROSTOL tablet 50mg + 200mcg	j2	y
j22p.	DICLOFENAC & MISOPROSTOL tabs 50mg + 200micrograms	j2	y
j22p.	DICLOFENAC 50/MISOPROSTOL 200MCG	j2	y
j22p.	DICLOFENAC 50MG/MISO TAB	j2	y
j22p.	DICLOFENAC 50MG/MISOPROSTOL 200MCG TAB	j2	y
j22p.	DICLOFENAC AND MISOPROSTOL	j2	y
j22p.	Diclofenac And Misoprostol  Tablets  50 mg + 200 micrograms	j2	y
j22p.	Diclofenac And Misoprostol Tablets 50mg + 200 micrograms	j2	y
j22p.	DICLOFENAC AND MISOPROSTOL tablets 50mg + 200micrograms	j2	y
j22p.	Diclofenac and misoprostol tablets 50mg + 200micrograms	j2	y
j22p.	DICLOFENAC SODIUM & MISOPROSTOL tabs 50mg + 200micrograms	j2	y
j22p.	Diclofenac sodium 50mg gastro-resistant / Misoprostol 200...	j2	y
j22p.	Diclofenac sodium 50mg gastro-resistant / Misoprostol 200mic	j2	y
j22p.	Diclofenac sodium 50mg gastro-resistant / Misoprostol 200microgram tablets	j2	y
j22p.	diclofenac sodium and misoprostol tablets 50mg + 200microgr-	j2	y
j22p.	diclofenac sodium and misoprostol tablets 50mg + 200microgra	j2	y
j22p.	Diclofenac sodium and misoprostol tablets 50mg + 200microgra	j2	y
j22p.	diclofenac sodium and misoprostol tablets 50mg+200mcg	j2	y
j22p.	DICLOFENAC SODIUM AND MISOPROSTOL tablets 50mg+200mcg	j2	y
j22p.	DICLOFENAC SODIUM+MISOPROSTOL 50mg/200micrograms tablets	j2	y
j22P.	VOLSAID RETARD 75 TAB	j2	y
j22P.	Volsaid Retard 75 tablets (Chiesi Ltd)	j2	y
j22P.	VOLSAID RETARD modified release tablet 100mg	j2	y
j22P.	Volsaid retard modified release tablet 75mg	j2	y
j22P.	VOLSAID RETARD modified release tablet 75mg	j2	y
j22P.	VOLSAID RETARD mr tab 75mg	j2	y
j22P.	VOLSAID RETARD MR TAB 75MG	j2	y
j22q.	Diclomax 100mg Modified-release capsule (Provalis Healthcare Ltd)	j2	y
j22q.	DICLOMAX RETARD CAP (100MG)	j2	y
j22q.	DICLOMAX RETARD CAP 100	j2	y
j22q.	DICLOMAX RETARD CAP 100mg	j2	y
j22q.	DICLOMAX RETARD CAP 100MG	j2	y
j22q.	DICLOMAX retard caps 100mg	j2	y
j22Q.	VOLSAID RETARD 100 TAB	j2	y
j22Q.	Volsaid Retard 100 tablets (Chiesi Ltd)	j2	y
j22Q.	Volsaid retard modified release tablet 100mg	j2	y
j22Q.	VOLSAID RETARD modified release tablet 100mg	j2	y
j22Q.	VOLSAID RETARD mr tab 100mg	j2	y
j22Q.	VOLSAID RETARD MR TAB 100MG	j2	y
j22r.	DICLOFENAC 100mg m/r capsules	j2	y
j22r.	Diclofenac Capsules S/R 100 mg	j2	y
j22R.	DICLOFENAC DUAL RELE CAP 75	j2	y
j22R.	DICLOFENAC DUAL RELEASE CAP 75	j2	y
j22R.	DICLOFENAC DUAL RELEASE CAP 75mg	j2	y
j22R.	DICLOFENAC dual release cap 75mg	j2	y
j22R.	DICLOFENAC dual release caps 75mg	j2	y
j22R.	DICLOFENAC DUAL RELEASE CAPS 75MG	j2	y
j22R.	DICLOFENAC dual release capsule 75mg	j2	y
j22R.	DICLOFENAC dual release capsules 75mg	j2	y
j22r.	DICLOFENAC MODIFIED RELEASE CAPSULE 100 MG	j2	y
j22r.	Diclofenac modified release capsule 100mg	j2	y
j22r.	Diclofenac modified release tablet 100mg	j2	y
j22r.	DICLOFENAC mr cap 100mg	j2	y
j22r.	DICLOFENAC MR CAP 100MG	j2	y
j22r.	DICLOFENAC RETARD 100MG CAPS	j2	y
j22r.	DICLOFENAC SOD CAP 100MG M/R	j2	y
j22R.	Diclofenac Sodium  E/C, M/R Capsules  75 mg	j2	y
j22r.	Diclofenac sodium 100mg modified-release capsules	j2	y
j22R.	Diclofenac sodium 75mg gastro-resistant modified-release ...	j2	y
j22R.	Diclofenac sodium 75mg gastro-resistant modified-release cap	j2	y
j22R.	Diclofenac sodium 75mg gastro-resistant modified-release capsules	j2	y
j22R.	DICLOFENAC SODIUM dual release caps 75mg	j2	y
j22R.	diclofenac sodium dual release capsules 75mg	j2	y
j22R.	DICLOFENAC SODIUM gr mr capsules 75mg	j2	y
j22r.	Diclofenac Sodium M/R Capsules 100 mg	j2	y
j22r.	diclofenac sodium modified release capsule 100mg	j2	y
j22r.	DICLOFENAC SODIUM mr cap 100mg	j2	y
j22r.	DICLOFENAC SODIUM RE CAP 100	j2	y
j22r.	DICLOFENAC SODIUM RETARD CAP 100	j2	y
j22r.	DICLOFENAC SODIUM RETARD CAP 100mg	j2	y
j22r.	Diclofenac Tablets S/R 100 mg	j2	y
j22t.	Arthrotec 75 tablets 75mg + 200mcg	j2	y
j22t.	ARTHROTEC TABS 75 MG	j2	y
j22t.	ARTHROTEC tabs 75 mg	j2	y
j22t.	DICLOFENAC & MISOPROSTOL tabs 75mg + 200mcg	j2	y
j22t.	DICLOFENAC 75MG/MISO TAB	j2	y
j22t.	DICLOFENAC 75MG/MISOPROSTOL 200MCG TAB	j2	y
j22t.	Diclofenac And Misoprostol  Tablets  75 mg + 200 micrograms	j2	y
j22t.	DICLOFENAC AND MISOPROSTOL tablets 75mg + 200mcg	j2	y
j22t.	DICLOFENAC AND MISOPROSTOL TABLETS 75MG + 200MCG	j2	y
j22t.	Diclofenac and misoprostol tablets 75mg + 200mcg	j2	y
j22t.	DICLOFENAC AND MISOPROSTOL tabs 75mg + 200mcg	j2	y
j22t.	DICLOFENAC SODIUM & MISOPROSTOL tabs 75mg + 200mcg	j2	y
j22t.	Diclofenac sodium 75mg gastro-resistant / Misoprostol 200...	j2	y
j22t.	Diclofenac sodium 75mg gastro-resistant / Misoprostol 200mic	j2	y
j22t.	Diclofenac sodium 75mg gastro-resistant / Misoprostol 200microgram tablets	j2	y
j22t.	diclofenac sodium and misoprostol tablets 75mg + 200mcg	j2	y
j22t.	DICLOFENAC SODIUM AND MISOPROSTOL tablets 75mg + 200mcg	j2	y
j22u.	Diclofenac sodium 25mg tablets	j2	y
j22u.	DICLOFENAC SODIUM TAB 25	j2	y
j22u.	DICLOFENAC SODIUM TAB 25mg	j2	y
j22u.	Diclofenac Sodium Tablets 25 mg	j2	y
j22u.	DICLOFENAC tabs 25mg	j2	y
