bnf_code	drug_name	bnf_6	status	ptr_approved
40702	OXYNORM CAPSULES 10MG	40702	y	yes_approved
4070200	OXYNORM liq 5mg/5ml	40702	y	yes_approved
4070200	OxyNorm liquid 5mg/5ml oral solution (Napp Pharmaceutical...	40702	y	yes_approved
4070200	Palexia 50mg tablets (Grunenthal Ltd)	40702	y	yes_approved
4070100	Panadol ActiFast Soluble tablets (GlaxoSmithKline Consume...	40701	y	yes_approved
40701	Panadol Oa  Tablets  1000 mg	40701	y	yes_approved
40701	Paracetamol  Caplets  500 mg	40701	y	yes_approved
40701	Paracetamol  Capsules  500 mg	40701	y	yes_approved
0407010H0AAACAC	Paracetamol  Mixture  250 mg/5 ml	40701	y	yes_approved
40701	Paracetamol  Oral solution  500 mg/5 ml	40701	y	yes_approved
40701	Paracetamol  Oral suspension  250 mg/5 ml	40701	y	yes_approved
40701	Paracetamol  Oral Suspension (Sugar-Free)  250 mg/5 ml	40701	y	yes_approved
40701	Paracetamol  Orodispersible Tablets (Sugar Free)  250 mg	40701	y	yes_approved
0407010H0AAAQAQ	Paracetamol  Soluble tablets  500 mg	40701	y	yes_approved
0407010H0AAAQAQ	Paracetamol  Soluble Tablets  500 mg	40701	y	yes_approved
0407010H0AAAWAW	Paracetamol  Sugar free suspension  120 mg/5 ml	40701	y	yes_approved
40701	Paracetamol  Sugar free suspension  250 mg/5 ml	40701	y	yes_approved
0407010H0AABUBU	Paracetamol  Suppositories  500 mg	40701	y	yes_approved
0407010H0AAAMAM	Paracetamol  Tablets  500 mg	40701	y	yes_approved
4070100	PARACETAMOL + DIHYDROCODEINE tabs 500mg + 20mg	40701	y	yes_approved
4070100	Paracetamol 1g tablets	40701	y	yes_approved
4070100	Paracetamol 250mg/5ml oral suspension	40701	y	yes_approved
4070100	Paracetamol 250mg/5ml oral suspension sugar free	40701	y	yes_approved
4070100	Paracetamol 500mg / Dihydrocodeine 20mg tablets	40701	y	yes_approved
4070100	Paracetamol 500mg / Dihydrocodeine 30mg tablets	40701	y	yes_approved
4070200	Paracetamol 500mg / Dihydrocodeine 30mg tablets	40702	y	yes_approved
4070401	Paracetamol 500mg / Metoclopramide 5mg effervescent powde...	40704	y	
4070401	Paracetamol 500mg / Metoclopramide 5mg tablets	40704	y	
4070100	Paracetamol 500mg caplets (A A H Pharmaceuticals Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Accord Healthcare Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Actavis UK Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Alliance Healthcare (Distribut...	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Almus Pharmaceuticals Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Galpharm International Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (J M McGill Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Kent Pharmaceuticals Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Lloyds Pharmacy Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Numark Management Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Teva UK Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Vantage)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Wockhardt UK Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg caplets (Zentiva)	40701	y	yes_approved
4070100	Paracetamol 500mg capsules	40701	y	yes_approved
40701	Paracetamol 500mg capsules	40701	y	yes_approved
4070100	Paracetamol 500mg soluble tablets	40701	y	yes_approved
4070100	Paracetamol 500mg suppositories	40701	y	yes_approved
4070100	Paracetamol 500mg tablets	40701	y	yes_approved
0407010H0AAAMAM	Paracetamol 500mg tablets	40701	y	yes_approved
4070100	Paracetamol 500mg tablets (Accord Healthcare Ltd)	40701	y	yes_approved
4070100	Paracetamol 500mg/5ml oral solution sugar free	40701	y	yes_approved
40701	Paracetamol And Dihydrocodeine  Tablets  500 mg + 20 mg	40701	y	yes_approved
40701	Paracetamol And Dihydrocodeine  Tablets  500 mg + 30 mg	40701	y	yes_approved
40701	Paracetamol And Metoclopramide  Oral Powder Sachets Sugar Free  500 mg + 5 mg	40701	y	
40701	Paracetamol And Metoclopramide  Tablets  500 mg + 5 mg	40701	y	
40701	PARACETAMOL CAPLET TABLETS 500MG	40701	y	yes_approved
40701	Paracetamol Caplet TABLETS 500MG	40701	y	yes_approved
40701	Paracetamol Caplet TABS 500MG	40701	y	yes_approved
40701	Paracetamol CAPS 500MG	40701	y	yes_approved
4070100	PARACETAMOL caps 500mg	40701	y	yes_approved
40701	PARACETAMOL CAPSULES 500MG	40701	y	yes_approved
40701	Paracetamol CAPSULES 500MG	40701	y	yes_approved
0407010H0AAAQAQ	PARACETAMOL EFFERVESCENT TABLETS 500MG	40701	y	yes_approved
0407010H0AAAQAQ	Paracetamol Effervescent TABS 500MG	40701	y	yes_approved
40701	Paracetamol Oral SUSP 250MG/5ML	40701	y	yes_approved
40701	Paracetamol Orodispersible TABS 250MG	40701	y	yes_approved
0407010H0AAA7A7	PARACETAMOL SF ELIX 120MG/5ML	40701	y	yes_approved
0407010H0AAAWAW	Paracetamol Sf Oral SUSP 120MG/5ML	40701	y	yes_approved
40701	Paracetamol Sf Oral SUSP 250MG/5ML	40701	y	yes_approved
40701	PARACETAMOL SF ORAL SUSP 250MG/5ML	40701	y	yes_approved
0407010H0AAAQAQ	PARACETAMOL SOL TABLETS 500MG	40701	y	yes_approved
0407010H0AAAQAQ	PARACETAMOL SOLUBLE TABLETS 500MG	40701	y	yes_approved
0407010H0AAAQAQ	Paracetamol Soluble TABLETS 500MG	40701	y	yes_approved
0407010H0AAAQAQ	Paracetamol Soluble TABS 500MG	40701	y	yes_approved
0407010H0AACMCM	PARACETAMOL SUPPS 125MG	40701	y	yes_approved
0407010H0AABUBU	Paracetamol SUPPS 500MG	40701	y	yes_approved
0407010H0AABUBU	PARACETAMOL SUPPS 500MG	40701	y	yes_approved
40701	PARACETAMOL SUSP 250MG/5ML	40701	y	yes_approved
0407010H0AAAMAM	PARACETAMOL TABLETS 500MG	40701	y	yes_approved
0407010H0AAAMAM	Paracetamol TABLETS 500MG	40701	y	yes_approved
0407010H0AAAMAM	Paracetamol TABS 500MG	40701	y	yes_approved
4070100	PARACETAMOL tabs 500mg	40701	y	yes_approved
0407010H0AAAQAQ	Paracetamol-P42 500mg tab soluble	40701	y	yes_approved
0407010H0AAAMAM	PARACETAMOL-P42 500MG TABLET	40701	y	yes_approved
0407010H0AAAMAM	Paracetamol-P42 500mg tablet	40701	y	yes_approved
0407010H0AAAQAQ	PARACETAMOL-P42 soluble 500mg tabs	40701	y	yes_approved
40701	PARACETAMOLCAPLETS 500MG	40701	y	yes_approved
0407041A0BDAAAC	Paramax  Sachets	40704	n	
0407041A0BDABAD	Paramax  Tablets	40704	n	
4070401	Paramax sachets (Zentiva)	40704	n	
0407041A0BDAAAC	PARAMAX SF EFFERVESCENT SACH	40704	n	
0407041A0BDAAAC	Paramax Sf Effervescent SACH	40704	n	
0407041A0BDABAD	PARAMAX TABLETS	40704	n	
4070401	Paramax tablets (Zentiva)	40704	n	
0407041A0BDABAD	Paramax TABS	40704	n	
0407041A0BDABAD	PARAMAX-P42 TABLET	40704	n	
100302	Pennsaid  Cutaneous Solution  16 mg/ml	100302	n	
100302	PENNSAID DROPS	100302	n	
0407020T0AAABAB	Pentazocine  Tablets  25 mg	40702	y	yes_approved
4070200	Pentazocine 25mg tablets	40702	y	yes_approved
0407020T0AAABAB	PENTAZOCINE 25MG TABS	40702	y	yes_approved
0407020T0AAABAB	PENTAZOCINE TABLETS 25MG	40702	y	yes_approved
0407020T0AAABAB	Pentazocine TABS 25MG	40702	y	yes_approved
40801	Perampanel  Tablets  10 mg	40801	n	
40801	Perampanel  Tablets  12 mg	40801	n	
40801	Perampanel  Tablets  2 mg	40801	n	
40801	Perampanel  Tablets  4 mg	40801	n	
40801	Perampanel  Tablets  6 mg	40801	n	
40801	Perampanel  Tablets  8 mg	40801	n	
0407020V0AAACAC	Pethidine  Tablets  50 mg	40702	y	yes_approved
4070200	Pethidine 50mg tablets	40702	y	yes_approved
0407020V0AAACAC	PETHIDINE TABLETS 50 MG	40702	y	yes_approved
0407020V0AAACAC	PETHIDINE TABLETS 50MG	40702	y	yes_approved
0407020V0AAACAC	Pethidine TABS 50MG	40702	y	yes_approved
40801	Phenobarbital  Tablets  15 mg	40801	n	
40801	Phenobarbital  Tablets  30 mg	40801	n	
40801	Phenobarbital  Tablets  60 mg	40801	n	
4080102	Phenobarbital 15mg tablets	40801	n	
4080102	Phenobarbital 30mg tablets	40801	n	
4080102	Phenobarbital 30mg tablets (Bristol Laboratories Ltd)	40801	n	
4080102	Phenobarbital 60mg tablets	40801	n	
4080102	Phenobarbital 60mg tablets (Teva UK Ltd)	40801	n	
40801	PHENOBARBITAL TABLETS 15MG	40801	n	
40801	PHENOBARBITAL TABLETS 30MG	40801	n	
40801	Phenobarbital TABS 15MG	40801	n	
40801	Phenobarbital TABS 30MG	40801	n	
40801	Phenobarbital TABS 60MG	40801	n	
0408010N0AAAJAJ	Phenobarbitone  Tablets  30 mg	40801	n	
0408010N0AAALAL	Phenobarbitone  Tablets  60 mg	40801	n	
40801	PHENOBARBITONE 30MG TABS	40801	n	
40801	PHENOBARBITONE 30MG THIRTY MG TAB	40801	n	
0408010Q0AAAAAA	Phenytoin Sodium  Capsules  100 mg	40801	n	
0408010Q0AAADAD	Phenytoin Sodium  Capsules  25 mg	40801	n	
0408010Q0AAAQAQ	Phenytoin Sodium  Capsules  300 mg	40801	n	
0408010Q0AAAPAP	Phenytoin Sodium  Capsules  50 mg	40801	n	
40801	Phenytoin Sodium (Flynn Pharma)  Capsules  300 mg	40801	n	
4080100	Phenytoin sodium 100mg capsules	40801	n	
4080100	Phenytoin sodium 100mg capsules (A A H Pharmaceuticals Ltd)	40801	n	
4080100	Phenytoin sodium 100mg capsules (Flynn Pharma Ltd)	40801	n	
4080100	Phenytoin sodium 100mg tablets	40801	n	
4080100	Phenytoin sodium 25mg capsules	40801	n	
4080100	Phenytoin sodium 300mg capsules	40801	n	
4080100	Phenytoin sodium 50mg capsules	40801	n	
4080100	Phenytoin sodium 50mg capsules (A A H Pharmaceuticals Ltd)	40801	n	
4080100	Phenytoin sodium 50mg capsules (Flynn Pharma Ltd)	40801	n	
0408010Q0AAAAAA	Phenytoin Sodium CAPS 100MG	40801	n	
0408010Q0AAADAD	Phenytoin Sodium CAPS 25MG	40801	n	
0408010Q0AAAQAQ	Phenytoin Sodium CAPS 300MG	40801	n	
0408010Q0AAAPAP	Phenytoin Sodium CAPS 50MG	40801	n	
0408010Q0AAAAAA	PHENYTOIN SODIUM CAPSULES 100MG	40801	n	
0408010Q0AAADAD	PHENYTOIN SODIUM CAPSULES 25MG	40801	n	
0408010Q0AAAQAQ	PHENYTOIN SODIUM CAPSULES 300MG	40801	n	
0408010Q0AAAGAG	PHENYTOIN SODIUM TABLETS 100MG	40801	n	
0408010Q0AAAGAG	Phenytoin Sodium TABS 100MG	40801	n	
0408010Q0AAAFAF	Phenytoin Sodium TABS 50MG	40801	n	
0408010Q0AAAAAA	PHENYTOIN SODIUM-P42 100mg caps	40801	n	
1001010R0AAAAAA	Piroxicam  Capsules  10 mg	100101	y	yes_approved
1001010R0AAABAB	Piroxicam  Capsules  20 mg	100101	y	yes_approved
1003020R0AAAAAA	Piroxicam  Gel  0.5 %	100302	n	
1001010R0AAAGAG	Piroxicam  Orodispersible tablets  20 mg	100101	y	yes_approved
10010100	Piroxicam 0.5% gel	100101	n	
10030250	Piroxicam 0.5% gel	100302	n	
1001010R0AAABAB	PIROXICAM 20MG CAPSULE	100101	y	yes_approved
10010100	Piroxicam 20mg capsules	100101	y	yes_approved
10010100	Piroxicam 20mg orodispersible tablets sugar free	100101	y	yes_approved
100101	PIROXICAM BETADEX TABLETS 20MG	100101	y	yes_approved
100101	Piroxicam Betadex TABS 20MG	100101	y	yes_approved
1001010R0AAAAAA	Piroxicam CAPS 10MG	100101	y	yes_approved
1001010R0AAABAB	Piroxicam CAPS 20MG	100101	y	yes_approved
1001010R0AAAAAA	PIROXICAM CAPSULES 10MG	100101	y	yes_approved
1001010R0AAABAB	PIROXICAM CAPSULES 20MG	100101	y	yes_approved
1003020R0AAAAAA	Piroxicam GEL 0.5%	100302	n	
1003020R0AAAAAA	PIROXICAM GEL 0.5%	100302	n	
1001010R0AAAGAG	PIROXICAM MELT 20MG TABLETS	100101	y	yes_approved
1001010R0AAAGAG	PIROXICAM ORODISPERSIBLE TABLETS 20MG	100101	y	yes_approved
1001010R0AAAGAG	Piroxicam Orodispersible TABS 20MG	100101	y	yes_approved
1001010R0AAADAD	PIROXICAM SF DISPERSIBLE TABLETS 10MG	100101	y	yes_approved
1001010R0AAAEAE	PIROXICAM SF DISPERSIBLE TABLETS 20MG	100101	y	yes_approved
1001010R0AAADAD	Piroxicam Sf Dispersible TABS 10MG	100101	y	yes_approved
1001010R0AAAEAE	Piroxicam Sf Dispersible TABS 20MG	100101	y	yes_approved
100101	Piroxicam-Beta-Cyclodextrin  Tablets  20 mg	100101	y	yes_approved
1001010R0AAAAAA	Piroxicam-P42 10mg capsule	100101	y	yes_approved
1001010R0AAAEAE	Piroxicam-P42 20mg tab disp	100101	y	yes_approved
0407042Q0AAACAC	Pizotifen  Tablets  1.5 mg	40704	n	
0407042Q0AAABAB	Pizotifen  Tablets  500 micrograms	40704	n	
4070402	Pizotifen 1.5mg tablets	40704	n	
4070402	Pizotifen 500microgram tablets	40704	n	
0407042Q0AAAAAA	Pizotifen Sf ELIX 250MCG/5ML	40704	n	
0407042Q0AAACAC	PIZOTIFEN TABLETS 1.5MG	40704	n	
0407042Q0AAACAC	Pizotifen TABLETS 1.5MG	40704	n	
0407042Q0AAABAB	PIZOTIFEN TABLETS 500MICROGRAMS	40704	n	
0407042Q0AAABAB	Pizotifen TABLETS 500MICROGRAMS	40704	n	
0407042Q0AAACAC	Pizotifen TABS 1.5MG	40704	n	
0407042Q0AAACAC	PIZOTIFEN tabs 1.5mg-P42 0	40704	n	
0407042Q0AAABAB	Pizotifen TABS 500MICROGRAMS	40704	n	
1001010N0BBAAAA	Ponstan  Capsules  250 mg	100101	y	yes_approved
1001010N0BBABAD	Ponstan  Tablets Forte  500 mg	100101	y	yes_approved
1001010N0BBABAD	Ponstan  Tablets forte  500 mg	100101	y	yes_approved
10010100	Ponstan 250mg capsules (Chemidex Pharma Ltd)	100101	y	yes_approved
1001010N0BBAAAA	Ponstan CAPS 250MG	100101	y	yes_approved
1001010N0BBAAAA	Ponstan CAPSULES 250MG	100101	y	yes_approved
1001010N0BBAAAA	PONSTAN CAPSULES 250MG	100101	y	yes_approved
100101	Ponstan Dispersible  Dispersible tablets  250 mg	100101	y	yes_approved
10010100	Ponstan Forte 500mg tablets (Chemidex Pharma Ltd)	100101	y	yes_approved
1001010N0BBABAD	PONSTAN FORTE TABLETS 500MG	100101	y	yes_approved
1001010N0BBABAD	Ponstan Forte TABS 500MG	100101	y	yes_approved
1001010N0BBAAAA	PONSTAN-P42 250MG CAPSULE	100101	y	yes_approved
1001010N0BBAAAA	Ponstan-P42 250mg capsule	100101	y	yes_approved
1001010N0BBABAD	Ponstan-P42 500mg forte tab	100101	y	yes_approved
1001010N0BBABAD	PONSTAN-P42 500MG FORTE TAB	100101	y	yes_approved
10010100	Powergel 2.5% gel (A Menarini Pharma UK S.R.L.)	100101	n	
10010100	Powergel 2.5% gel (A. Menarini Farmaceutica Internazional...	100101	n	
100302010BCAAAA	Powergel GEL 2.5%	100302	n	
100302010BCAAAA	POWERGEL GEL 2.5%	100302	n	
40801	Pregabalin  Capsules  100 mg	40801	y	
40801	Pregabalin  Capsules  150 mg	40801	y	
40801	Pregabalin  Capsules  200 mg	40801	y	
40801	Pregabalin  Capsules  225 mg	40801	y	
40801	Pregabalin  Capsules  25 mg	40801	y	
40801	Pregabalin  Capsules  300 mg	40801	y	
40801	Pregabalin  Capsules  50 mg	40801	y	
40801	Pregabalin  Capsules  75 mg	40801	y	
40801	Pregabalin  Oral solution  75 mg/5 ml	40801	y	
40801	Pregabalin  Oral Solution  Sugar Free  20 mg/ml	40801	y	
4080100	Pregabalin 100mg capsules	40801	y	
4070300	Pregabalin 100mg capsules	40703	y	
4080100	Pregabalin 150mg capsules	40801	y	
4070300	Pregabalin 150mg capsules	40703	y	
4080100	Pregabalin 200mg capsules	40801	y	
4080100	Pregabalin 20mg/ml oral solution sugar free	40801	y	
4080100	Pregabalin 225mg capsules	40801	y	
4080100	Pregabalin 25mg capsules	40801	y	
4070300	Pregabalin 25mg capsules	40703	y	
4080100	Pregabalin 300mg capsules	40801	y	
4080100	Pregabalin 50mg capsules	40801	y	
4070300	Pregabalin 50mg capsules	40703	y	
4080100	Pregabalin 75mg capsules	40801	y	
4070300	Pregabalin 75mg capsules	40703	y	
40801	Pregabalin CAPS 100MG	40801	y	
40801	Pregabalin CAPS 150MG	40801	y	
40801	Pregabalin CAPS 200MG	40801	y	
40801	Pregabalin CAPS 25MG	40801	y	
40801	Pregabalin CAPS 25mg	40801	y	
40801	Pregabalin CAPS 300MG	40801	y	
40801	Pregabalin CAPS 50MG	40801	y	
40801	Pregabalin CAPS 75mg	40801	y	
40801	Pregabalin CAPS 75MG	40801	y	
40801	PREGABALIN CAPSULES 100MG	40801	y	
40801	Pregabalin CAPSULES 100MG	40801	y	
40801	PREGABALIN CAPSULES 150MG	40801	y	
40801	PREGABALIN CAPSULES 200MG	40801	y	
40801	PREGABALIN CAPSULES 25MG	40801	y	
40801	PREGABALIN CAPSULES 300MG	40801	y	
40801	PREGABALIN CAPSULES 50MG	40801	y	
40801	PREGABALIN CAPSULES 75MG	40801	y	
40801	Pregabalin CAPSULES 75MG	40801	y	
40801	PREGABALIN TABLETS 75MG	40801	y	
100101080BBAAAA	Preservex TABS 100MG	100101	y	yes_approved
0408010U0AAABAB	Primidone  Tablets  250 mg	40801	n	
40801	Primidone  Tablets  50 mg	40801	n	
4080102	Primidone 250mg tablets	40801	n	
4080102	Primidone 250mg tablets (Alliance Healthcare (Distributio...	40801	n	
4080102	Primidone 50mg tablets	40801	n	
0408010U0AAABAB	PRIMIDONE TABLETS 250MG	40801	n	
0408010U0AAABAB	Primidone TABS 250MG	40801	n	
0408010U0AAABAB	PRIMIDONE-P42 250MG TABLET	40801	n	
1003020P0BBAAAA	Proflex  Cream  5 %	100302	n	
1003020P0BBAAAA	PROFLEX CREAM 5%	100302	n	
1003020P0BBAAAA	Proflex CREAM 5%	100302	n	
0403010J0BBAAAA	Prothiaden  Capsules  25 mg	40301	n	
0403010J0BBABAI	Prothiaden  Tablets  75 mg	40301	n	
4030100	Prothiaden 25mg capsules (Teofarma)	40301	n	
4030100	Prothiaden 75mg tablets (Teofarma)	40301	n	
0403010J0BBAAAA	Prothiaden CAPS 25MG	40301	n	
0403010J0BBAAAA	PROTHIADEN CAPSULES 25MG	40301	n	
0403010J0BBABAI	PROTHIADEN TABLETS 75MG	40301	n	
0403010J0BBABAI	Prothiaden TABS 75MG	40301	n	
0403010J0BBAAAA	PROTHIADEN-P42 25MG CAPSULE	40301	n	
0403010J0BBABAI	PROTHIADEN-P42 75MG TABLET	40301	n	
0403010J0BBABAI	Prothiaden-P42 75mg tablet	40301	n	
1003020N0BFAFAY	Radian B Pump Action 100ml SPRAY	100302	n	
1003020N0BFAFAY	RADIAN B SPRAY	100302	n	
100302	Ralgex  Heat Spray	100302	n	
100302	RALGEX FREEZE 125ML SPRAY	100302	n	
100302	Ralgex Freeze 125ml SPRAY	100302	n	
100302	Ralgex Heat 125ml SPRAY	100302	n	
100302	RALGEX HEAT 125ML SPRAY	100302	n	
15010403	Rapifen 5mg/10ml solution for injection ampoules (Janssen...	150104	y	yes_approved
0403040U0AAAAAA	Reboxetine  Tablets  4 mg	40304	n	
0403040U0AAAAAA	REBOXETINE 4MG TAB	40304	n	
0403040U0AAAAAA	REBOXETINE TABLETS 4MG	40304	n	
0403040U0AAAAAA	Reboxetine TABLETS 4MG	40304	n	
0403040U0AAAAAA	Reboxetine TABS 4MG	40304	n	
1001010X0BBAAAA	Relifex  Tablets  500 mg	100101	y	yes_approved
1001010X0BBAAAA	RELIFEX TABLETS 500MG	100101	y	yes_approved
1001010X0BBAAAA	Relifex TABS 500MG	100101	y	yes_approved
0407010X0BIADAQ	Remedeine  Forte effervescent tablets	40701	y	yes_approved
0407010X0BIABAI	Remedeine  Forte tablets	40701	y	yes_approved
0407010X0BIAAAH	Remedeine  Tablets	40701	y	yes_approved
0407010X0BIACAP	REMEDEINE EFF TABLETS	40701	y	yes_approved
0407010X0BIACAP	REMEDEINE EFFERVESCENT TABLETS	40701	y	yes_approved
0407010X0BIABAI	REMEDEINE FORTE 500MG TABLETS	40701	y	yes_approved
0407010X0BIADAQ	Remedeine Forte Effervescent TABS	40701	y	yes_approved
0407010X0BIABAI	REMEDEINE FORTE TABLETS	40701	y	yes_approved
4070100	Remedeine Forte tablets (Crescent Pharma Ltd)	40701	y	yes_approved
4070100	Remedeine Forte tablets (Napp Pharmaceuticals Ltd)	40701	y	yes_approved
0407010X0BIABAI	Remedeine Forte TABS	40701	y	yes_approved
0407010X0BIAAAH	REMEDEINE TABLETS	40701	y	yes_approved
4070100	Remedeine tablets (Crescent Pharma Ltd)	40701	y	yes_approved
4070100	Remedeine tablets (Napp Pharmaceuticals Ltd)	40701	y	yes_approved
0407010X0BIAAAH	Remedeine TABS	40701	y	yes_approved
1001010B0BBABAB	Rheumox  Tablets  600 mg	100101	y	yes_approved
1001010B0BBAAAA	Rheumox CAPS 300MG	100101	y	yes_approved
1001010B0BBAAAA	RHEUMOX CAPSULES 300MG	100101	y	yes_approved
1001010B0BBABAB	RHEUMOX TABLETS 600MG	100101	y	yes_approved
1001010B0BBABAB	Rheumox TABS 600MG	100101	y	yes_approved
1001010B0BBAAAA	Rheumox-P42 300mg cap	100101	y	yes_approved
1001010C0BDACAL	Rhumalgan Cr  M/R tablets  75 mg	100101	y	yes_approved
10010100	Rhumalgan SR 75mg capsules (Sandoz Ltd)	100101	y	yes_approved
4070401	Rizatriptan 10mg oral lyophilisates sugar free	40704	n	
4070401	Rizatriptan 10mg orodispersible tablets sugar free	40704	n	
4070401	Rizatriptan 10mg tablets	40704	n	
4070401	Rizatriptan 5mg tablets	40704	n	
4070401	Rizatriptan Benzoate  Orodispersible Tablets (Sugar Free)  10 mg	40704	n	
0407041R0AAABAB	Rizatriptan Benzoate  Tablets  10 mg	40704	n	
0407041R0AAAAAA	Rizatriptan Benzoate  Tablets  5 mg	40704	n	
0407041R0AAACAC	Rizatriptan Benzoate  Wafers (Oral Lyophilisate)  10 mg	40704	n	
0407041R0AAACAC	Rizatriptan Benzoate  Wafers (Oral Lyophilisate)  Sugar Free 10 mg	40704	n	
0407041R0AAACAC	RIZATRIPTAN MELT 10MGS	40704	n	
0407041R0AAABAB	RIZATRIPTAN TABLETS 10MG	40704	n	
0407041R0AAAAAA	RIZATRIPTAN TABLETS 5MG	40704	n	
0407041R0AAABAB	Rizatriptan TABS 10MG	40704	n	
0407041R0AAAAAA	Rizatriptan TABS 5MG	40704	n	
4070401	RIZATRIPTAN tabs 5mg	40704	n	
0407041R0AAACAC	Rizatriptan WAFER 10MG	40704	n	
0407041R0AAACAC	RIZATRIPTAN WAFER 10MG	40704	n	
4070401	RIZATRIPTAN wafer 10mg	40704	n	
100101	Rofecoxib  Tablets  12.5 mg	100101	y	yes_approved
100101	Rofecoxib  Tablets  25 mg	100101	y	yes_approved
100101	ROFECOXIB 12.5MG TAB	100101	y	yes_approved
100101	ROFECOXIB 12.5MG TABLETS	100101	y	yes_approved
100101	ROFECOXIB 12.5mg tabs-P42 0	100101	y	yes_approved
100101	ROFECOXIB 25 mg tabs	100101	y	yes_approved
100101	ROFECOXIB 25MG	100101	y	yes_approved
100101	ROFECOXIB 25MG 25MG TABLETS	100101	y	yes_approved
100101	ROFECOXIB 25mg Tab	100101	y	yes_approved
100101	ROFECOXIB 25MG TABLETS	100101	y	yes_approved
100101	Rofecoxib 25mg tabs	100101	y	yes_approved
100101	ROFECOXIB 25mg tabs-P42 0	100101	y	yes_approved
100101	ROFECOXIB ACUTE TABLETS 25MG	100101	y	yes_approved
100101	ROFECOXIB ACUTE TABLETS 50MG	100101	y	yes_approved
100101	Rofecoxib Acute TABS 25MG	100101	y	yes_approved
100101	Rofecoxib Acute TABS 50MG	100101	y	yes_approved
100101	ROFECOXIB TABLETS 12.5MG	100101	y	yes_approved
100101	Rofecoxib TABLETS 12.5MG	100101	y	yes_approved
100101	ROFECOXIB TABLETS 25MG	100101	y	yes_approved
100101	Rofecoxib TABLETS 25MG	100101	y	yes_approved
100101	Rofecoxib TABS 12.5MG	100101	y	yes_approved
100101	Rofecoxib TABS 25MG	100101	y	yes_approved
0408010X0BBAAAA	Sabril TABS 500MG	40801	n	
10030250	Salicylic acid 2% / Mucopolysaccharide polysulfate 0.2% c...	100302	n	
10030250	Salicylic acid 2% / Mucopolysaccharide polysulfate 0.2% gel	100302	n	
10030250	Salicylic acid 2% / Mucopolysaccharide polysulphate 0.2% ...	100302	n	
10030250	Salicylic acid 2% / Mucopolysaccharide polysulphate 0.2% gel	100302	n	
100302	SALICYLIC ACID 2% MUCOPOLSACCHARIDE POLYSULPHATE 0.2% CREAM 100G	100302	n	
100302	Salicylic Acid And Mucopolysaccharide Polysulfate  Cream  2 % + 0.2 %	100302	n	
100302	Salicylic Acid And Mucopolysaccharide Polysulfate  Gel  2 % + 0.2 %	100302	n	
100302	Salicylic Acid And Mucopolysaccharide Polysulphate  Cream  2 % + 0.2 %	100302	n	
100302	Salicylic Acid And Mucopolysaccharide Polysulphate  Gel  2 % + 0.2 %	100302	n	
0407042Q0BBABAC	Sanomigran  Tablets  1.5 mg	40704	n	
0407042Q0BBAAAB	Sanomigran  Tablets  500 micrograms	40704	n	
0407042Q0BBAAAB	SANOMIGRAN 0.5MG TABLETS	40704	n	
4070402	Sanomigran 500microgram tablets (Novartis Pharmaceuticals...	40704	n	
0407042Q0BBABAC	SANOMIGRAN TABLETS 1.5MG	40704	n	
0407042Q0BBAAAB	SANOMIGRAN TABLETS 500MICROGRAMS	40704	n	
0407042Q0BBABAC	SANOMIGRAN tablets TAB 1.5mg-P42 0	40704	n	
0407042Q0BBABAC	Sanomigran TABS 1.5MG	40704	n	
0407042Q0BBAAAB	Sanomigran TABS 500MICROGRAMS	40704	n	
0407042Q0BBABAC	SANOMIGRAN-P42 1.5MG TABLET	40704	n	
0407042Q0BBAAAB	Sanomigran-P42 500mcg tablet	40704	n	
0407020Q0BHACCD	Sevredol  Tablets  10 mg	40702	y	yes_approved
0407020Q0BHACCD	SEVREDOL 10MG TABLET	40702	y	yes_approved
4070200	Sevredol 10mg tablets (Napp Pharmaceuticals Ltd)	40702	y	yes_approved
4070200	Sevredol 20mg tablets (Napp Pharmaceuticals Ltd)	40702	y	yes_approved
0407020Q0BHADCE	SEVREDOL 20MG TABS	40702	y	yes_approved
0407020Q0BHACCD	SEVREDOL TABLETS 10MG	40702	y	yes_approved
0407020Q0BHADCE	SEVREDOL TABLETS 20MG	40702	y	yes_approved
0407020Q0BHACCD	Sevredol TABS 10MG	40702	y	yes_approved
40702	Shortec  Capsules  10 mg	40702	y	yes_approved
40702	Shortec  Capsules  20 mg	40702	y	yes_approved
40702	Shortec  Capsules  5 mg	40702	y	yes_approved
4070200	Shortec 10mg capsules (Qdem Pharmaceuticals Ltd)	40702	y	yes_approved
